datetime,city,state,country,shape,duration (seconds),comments,latitude,longitude
7/2/2013,monterey,ca,us,disk,5,Saucer,36.6002778,-121.8936111
7/2/2013,napa,ca,us,fireball,900,I was out side around 3:40 am and i seen two orange red dots or balls one i couldnt see for a while.,38.2972222,-122.2844444
7/2/2013,abu gosh (israel),,,light,15,A white landing light and a red light traversing the sky in Abu Gosh Israel.,31.806293,35.109193
7/2/2013,cocoa beach,fl,us,triangle,3,White glowing object flys near Kennedy Space Center at an extreme speed,28.3197222,-80.6077778
7/2/2013,lexington,ky,us,light,1800,Trangle red light in center with three flashing lights on the back,37.9886111,-84.4777778
7/2/2013,austin,tx,us,circle,120,I spotted multiple amber colored orbs appearing &amp; disappearing in the sky just above the horizon. There were several of these orbs that,30.2669444,-97.7427778
7/2/2013,parachute,co,us,sphere,180,Sphere shaped half moon object gliding across the sky.,39.4519444,-108.0522222
7/2/2013,green bay,wi,us,fireball,300,9th and fisk street green bay.,44.5191667,-88.0197222
7/2/2013,farmington,nm,us,light,10,Three lights that formed a triangle moving across clear skies.,36.7280556,-108.2180556
7/2/2013,naschitti,nm,us,triangle,60,Triangle lights formed and were all moving at the same speed&#33&#33&#33&#33,36.065,-108.6813889
7/2/2013,owasso,ok,us,fireball,600,Two flying fire balls.,36.2694444,-95.8544444
7/3/2013,albany,or,us,unknown,300,Unknown Lights,44.6366667,-123.1047222
7/3/2013,ft. gibson,ok,us,light,15,Gold/orange light disappears over Hwy 62.,35.7975,-95.2502778
7/3/2013,sterling heights,mi,us,cylinder,1200,3 red/fireball like cylinders moving west over michigan.  ((NUFORC Note:  Report from law enforcement officer.  PD)),42.5802778,-83.0302778
7/3/2013,broken arrow,ok,us,light,300,Two orange lights moving in line with each other then fading separately.,36.0525,-95.7905556
7/3/2013,berkeley,ca,us,unknown,15,Strange lights in the fog.,37.8716667,-122.2716667
7/3/2013,tumwater,wa,us,flash,1,Two bright flashes of light  that appeared not to be a meteor.,47.0075,-122.9080556
7/3/2013,tigard,or,us,light,4,All the jets I see at cruising altitudes take at least 12 seconds to cover the same area and dont look like actual stars.,45.4313889,-122.7702778
7/3/2013,surprise,az,us,egg,1,Motion activated video of object in a bubble for about 1 second.,33.6305556,-112.3325
7/3/2013,riverbank,ca,us,flash,5,Huge flash of light in sky.,37.7361111,-120.9344444
7/3/2013,anoka,mn,us,formation,30,3 white lights in triangular formation visible in night sky; retreated quickly at same rate of speed,45.1977778,-93.3869444
7/3/2013,chesepeake bay bridge tunnel,va,,disk,600,Flying craft seen over Chesepeake Bay.,37.034239,-76.079844
7/3/2013,pevely/arnold (between),mo,,fireball,900,2 fireball/orbs over Jefferson County Missouri.,38.306831,-90.403614
7/3/2013,shapleigh,me,us,light,120,Parallel lights moving east across Shapleigh ME.,43.5405556,-70.8486111
7/3/2013,myrtle beach,sc,us,unknown,600,One large bright orange/yellowish light hovered pretty high above the horizon. Light had something fall from bottom which then turned i,33.6888889,-78.8869444
7/3/2013,black hawk,sd,,circle,2,Two glowing orange balls following one another across the sky,44.151098,-103.307962
7/3/2013,culver,or,us,,10800,Disk with a tail and it stayed by Mount Jefferson for about 30 to 45 minutes.,44.5258333,-121.2119444
7/3/2013,kerman,ca,us,unknown,30,Strange aircraft,36.7236111,-120.0588889
7/3/2013,wentzville,mo,us,fireball,60,Sigtng in my family room I observed an object out my atrium window to the west. I went outside and seen a round fireball object going h,38.8113889,-90.8527778
7/3/2013,myrtle beach,sc,us,fireball,300,Flaming fireball separate into 4 fireballs,33.6888889,-78.8869444
7/3/2013,paddock lake,wi,us,light,120,Red light seen over Paddock Lake.,42.5775,-88.105
7/3/2013,walla walla,wa,us,sphere,25,Two orange orbs seen in daylight.,46.0647222,-118.3419444
7/3/2013,south gate,ca,us,light,180,Red glowing orb over South Gate Ca.,33.9547222,-118.2111111
7/3/2013,mt. vernon,oh,us,circle,1800,They were large round lights.  Much larger than those of airplanes or helocopters.,40.3933333,-82.4858333
7/3/2013,north east,md,us,circle,1200,Orange/yellow object in the sky,39.6,-75.9416667
7/3/2013,princeville,hi,us,triangle,180,3 lights in the form of a triangle.,22.2236111,-159.4852778
7/3/2013,cleveland,oh,us,oval,90,Orange w/ white center.,41.4994444,-81.6955556
7/3/2013,louisville,ky,us,light,90,Orange illuminating round object.  Kept level altitude.,38.2541667,-85.7594444
7/3/2013,crestline,oh,us,circle,420,Brilliant orange orb like object with flickering fiery tail fluctuating orange light nearly rocket like exhaust.,40.7875,-82.7366667
7/3/2013,eugene,or,us,flash,300,Bright glowing orb moving slowly then fading into the night.,44.0522222,-123.0855556
7/3/2013,saint peters,mo,us,fireball,180,Two orange fireballs across they sky in St. Peters.,38.8002778,-90.6263889
7/3/2013,indianapolis,in,us,chevron,300,Several boomerang shaped craft that started out like a huge bright red/orange ball of light diminished to an amber glow then to black,39.7683333,-86.1580556
7/3/2013,bolingbrook,il,us,fireball,60,3 fireballs moving upward in a vertical column,41.6986111,-88.0683333
7/3/2013,round rock,tx,us,fireball,300,Orange/red contained sphere with no sound flys across sky helicopters chase,30.5080556,-97.6786111
7/3/2013,hixson,tn,us,light,20,three lights like stars in the twilight after a fireworks display. The lights were uniform in color and brightness. Strange movement.,35.1405556,-85.2327778
7/3/2013,moundsville,wv,us,oval,180,an oval twinkling light that turned orange and shot across the sky three times in a blue strek forming a triangular flight pattern&#44stop,39.9202778,-80.7433333
7/3/2013,myrtle beach,sc,us,fireball,600,Fireball and bright objects shooting through the sky that took formation into a Y then disappeared.,33.6888889,-78.8869444
7/3/2013,streetsville (mississauga)(canada),on,ca,sphere,60,Flying Ball of light with a tale or trail coming out the back illuminating space around the object.,43.583333,-79.716667
7/3/2013,north platte,ne,us,circle,300,A large bright orange glowing ball floating silently above the trees.,41.1238889,-100.765
7/3/2013,bowling green,oh,us,triangle,60,Three reddish or amber lights in form of triangle investigating Bowling Green Ohio&#39s fireworks display.,41.3747222,-83.6513889
7/3/2013,bendigo (australia),,au,light,30,Strange orange yellow light in sky.,-36.758179,144.280243
7/3/2013,mundelein,il,us,triangle,60,Bright glowing orange triangular shaped object gone transparent moving NE.,42.2630556,-88.0038889
7/3/2013,santa fe,nm,us,light,300,Whirling group of lights NW of Santa Fe&#44NM : moving fast in a huge circle.,35.6869444,-105.9372222
7/3/2013,shoreview,mn,us,light,10,Triangle formation of lights visible for five to ten seconds.,45.0791667,-93.1469444
7/3/2013,fairfax to woodacre,ca,,light,1800,Bright flashes of light every 1 to 2 minutes no sounds no clouds in sky,38.846224,-77.306373
7/3/2013,fargo,nd,us,oval,120,Fuzzy orange oval shaped craft emitted four beams of light for 3-5 seconds.,46.8772222,-96.7894444
7/3/2013,fayettville,pa,,circle,300,Bright Red/orange ball of flickering lights.,39.911203,-77.549989
7/4/2013,lewiston,id,us,triangle,240,North to south toward airport.  Hovering low hum could be a night glider?,46.4166667,-117.0166667
7/4/2013,sault ste. marie,mi,,unknown,240,I looked up at the stars and noticed one was moving it continued moving away changing direction slightly before disappearing. It reappe,46.521858,-84.34609
7/4/2013,summerset,sd,,light,15,Fast Blue Light.,44.189978,-103.34384
7/4/2013,warsaw,in,us,light,2700,Glowing craft flying around like a firefly.,41.2380556,-85.8530556
7/4/2013,cedar hill,tx,us,circle,600,Object flying in night sky seen by three people that were camping,32.5883333,-96.9558333
7/4/2013,selangor (malaysia),,,sphere,120,3 purple object flying in Selangor cheras in Malaysia.,3.509247,101.524805
7/4/2013,jacksonville,fl,us,flash,600,The 1st sighting was in July 2013 - and this 3rd sighting was 11-25-13,30.3319444,-81.6558333
7/4/2013,salmon arm (canada),bc,ca,other,20,Bird like object travels silently in a too fast perfectly straight line until out of view.,50.7,-119.283333
7/4/2013,cromwell,ct,us,unknown,600,Pulsating light in the northeast skies of Cromwell CT,41.595,-72.6458333
7/4/2013,bartlett,il,us,triangle,600,Paper lanterns in UFO-like formation.,41.995,-88.1855556
7/4/2013,bremerton,wa,us,circle,60,1 red orange round object observed on 4 July 2013 from Bremerton Washington approx. 17:00l,47.5675,-122.6313889
7/4/2013,old saybrook,ct,us,light,60,2 red/pink lights circular shape.,41.2916667,-72.3766667
7/4/2013,broken arrow,ok,us,sphere,14400,5-6 Reddish Orange Orbs spotted around the greater Tulsa area 4th July night.,36.0525,-95.7905556
7/4/2013,downingtown,pa,us,light,300,I Saw 4 orange lights moving/flying objects in the sky after few minutes they disappeared.,40.0063889,-75.7036111
7/4/2013,rockford,il,us,teardrop,1800,Dark red light over Rock River in Rockford Il before fireworks...,42.2711111,-89.0938889
7/4/2013,boston,ma,us,other,30,Distant unmoving object with no lights during the day on July 4th.,42.3583333,-71.0602778
7/4/2013,tulsa,ok,us,unknown,1200,Two orangish-red ufo&#39s over downtown Tulsa on the night of the 4th of July.,36.1538889,-95.9925
7/4/2013,portland,me,us,flash,120,White and red blinking light moving across horizon slowing down to a stop then vanishing.,43.6613889,-70.2558333
7/4/2013,washington,nj,us,cylinder,180,orange glowing orb floats across sky,40.7583333,-74.9797222
7/4/2013,washington,nj,us,cylinder,180,Orange glowing orb floats across sky,40.7583333,-74.9797222
7/4/2013,somers,wi,us,formation,120,Three orange lights&#44soundlessly  moving north in a vee formation above the town of Somers WI,42.6402778,-87.9102778
7/4/2013,orange,ca,us,light,180,Light in the sky dissappears after slowly flying towards the area where i live.,33.7877778,-117.8522222
7/4/2013,washington,nj,us,fireball,600,Glowing Orb/ Fireball,40.7583333,-74.9797222
7/4/2013,chicago,il,us,other,180,Dark gray flat-ended saucer shaped object flying west to east.,41.85,-87.65
7/4/2013,chalfont,pa,us,egg,300,9 orange/red spheres a few hundred feet above silently travel across our neighbors properties July 4 Chalfont PA.,40.2883333,-75.2094444
7/4/2013,kingsville,md,us,light,300,Singular bright white light mid sky seen at twilight w/ no stars visible,39.4486111,-76.4180556
7/4/2013,aiken,sc,us,circle,60,Orb with orange glow,33.5602778,-81.7197222
7/4/2013,cary,nc,us,light,60,Red glowing light flew overhead prior to fireworks show,35.7913889,-78.7813889
7/4/2013,fillmore,tx,,,900,2 objects in the nighttime skydiving up and down and up and down during fireworks show,32.562928,-93.515174
7/4/2013,hampton/rye,nh,,fireball,7200,Multiple sets of two objects appear on the horizon over land (Hampton NH) and precede to move off into the sky off the coast of Rye NH,42.976757,-70.765607
7/4/2013,port saint lucie,fl,us,circle,1200,Circular Red/Gold Lights flying overhead,27.2936111,-80.3505556
7/4/2013,stuart,fl,us,unknown,300,Unknown amber light in sky without any associated noise,27.1972222,-80.2530556
7/4/2013,denver,co,us,light,300,Triangular light formation over Denver on the 4th.,39.7391667,-104.9841667
7/4/2013,freeland,wa,us,sphere,900,Yellowish-Orange sphere west of Mutiney Bay with several hundred folks celebrating the 4th of July.,48.0097222,-122.5247222
7/4/2013,lake mills,wi,us,sphere,420,A very bright orange light passed overhead from south to north at a high rate of speed silently traversing the sky completely.,43.0813889,-88.9116667
7/4/2013,st. charles,mo,us,sphere,600,Orange glowing sphere moving at constant speed and altitude.  ((NUFORC Note:  Report from three airline pilots.  PD)),38.7838889,-90.4811111
7/4/2013,palm coast,fl,us,rectangle,1800,Succession of red lights in the sky,29.5847222,-81.2080556
7/4/2013,wilmington,nc,us,oval,300,Two lit &quot;Crafts&quot; fly over  witnessed by husband and wife July 4th 2013.,34.2255556,-77.945
7/4/2013,seminole,tx,us,circle,120,Low flying slow clump of green lights.,32.7188889,-102.6444444
7/4/2013,naples,fl,us,fireball,180,Fireball moving across the sky,26.1416667,-81.795
7/4/2013,mesa,az,us,circle,1800,Reddish orange orbs moving east to west caught on video,33.4222222,-111.8219444
7/4/2013,naugatuck,ct,us,diamond,45,Mufti sided grey craft with pinkish red smaller illumination off center. Looked like a flare. Heading due north. Silent,41.4858333,-73.0511111
7/4/2013,north platte,ne,us,circle,7200,25 to 30 Large Bright Orange Round  moving objects with no sound going north.,41.1238889,-100.765
7/4/2013,osceola mills,pa,us,fireball,5400,orange glows following path,40.85,-78.2708333
7/4/2013,winston salem,nc,,fireball,600,As I was driving home I noticed four objects traveling north over Winston Salem. At first glance I thought they were hot air balloons,36.09986,-80.244216
7/4/2013,inverness,il,us,sphere,45,2 orange spheres moving from south to north and seen by 3 people,42.1180556,-88.0961111
7/4/2013,los angeles,ca,us,sphere,600,Triple green-red sphere flying over LA,34.0522222,-118.2427778
7/4/2013,purcellville,va,us,sphere,30,Red Orb 4th of July Purcellville VA with video link,39.1366667,-77.715
7/4/2013,easton,pa,us,fireball,180,Ufo above Williams twp and Bethlehem fireworks&#33,40.6883333,-75.2211111
7/4/2013,sebastian,fl,us,oval,600,Flying objects with red-orange glow seen in Sebastian Florida.,27.8161111,-80.4708333
7/4/2013,pinellas park,fl,us,circle,240,Two redish orange lights make 45 degree turn and speed into the clouds in Pinellas Park&#44Fl.,27.8425,-82.6997222
7/4/2013,chalfont,pa,us,egg,1800,9 yellow / red disks silently sailed across the sky at low level first three in a line the next we&#39re 6 red disks in zig zag pattern,40.2883333,-75.2094444
7/4/2013,new berlin,wi,us,circle,60,Circle orange light traveling at an high altitude from south to north.,42.9763889,-88.1083333
7/4/2013,longwood,fl,us,fireball,60,Three orange globes in a line in equal distance from each other slowly moving east to west,28.7027778,-81.3386111
7/4/2013,fulton,mo,us,light,240,Bright red and orange light,38.8466667,-91.9477778
7/4/2013,castle pines,co,us,triangle,1200,3 bright white lights in triangular shape seen over Denver,39.4580556,-104.8955556
7/4/2013,howell,mi,us,triangle,180,Howell Mi&#44&#44&#44&#44&#44&#44bright object watching fireworks came back again left high speed vertical straight up,42.6072222,-83.9294444
